id_cliente,edad,genero,region,num_compras,ticket_promedio,categoria_principal,canal_preferido,dias_ultima_compra,meses_cliente,satisfaccion,programa_fidelidad,pct_descuento_usado,gasto_anual,cliente_activo,segmento_cliente
CLI-01312,43,F,Valparaíso,10,56500.0,Alimentos,Tienda física,14,35.0,6.0,1,28.8,617000.0,1,Recurrente
CLI-01313,30,No especifica,Metropolitana,10,159100.0,Alimentos,App móvil,66,47.0,7.0,1,31.2,1515100.0,1,VIP
CLI-01314,57,F,Metropolitana,6,67900.0,Hogar,Tienda física,22,24.0,7.0,1,,554900.0,1,Recurrente
CLI-01315,35,F,Biobío,6,23400.0,Deportes,Online,64,56.0,8.0,0,38.0,142100.0,1,Recurrente
CLI-01316,42,F,Metropolitana,9,85800.0,Electrónica,App móvil,1,1.0,,1,7.4,833100.0,1,Recurrente
CLI-01317,50,F,Metropolitana,5,71600.0,Ropa,App móvil,7,42.0,9.0,1,37.4,504600.0,1,Recurrente
CLI-01318,64,F,Metropolitana,7,63700.0,Ropa,Tienda física,21,24.0,1.0,0,33.3,417800.0,1,Recurrente
CLI-01319,57,M,Araucanía,5,25500.0,Alimentos,Tienda física,6,27.0,8.0,0,48.8,162800.0,1,Recurrente
CLI-01320,60,M,Metropolitana,7,62200.0,Alimentos,App móvil,42,18.0,6.0,1,,498900.0,1,Recurrente
CLI-01321,29,M,Coquimbo,8,80500.0,Alimentos,Tienda física,3,,5.0,1,32.4,747500.0,1,Recurrente
CLI-01322,61,M,Valparaíso,8,165200.0,Electrónica,Tienda física,89,26.0,,1,,1308400.0,1,Recurrente
CLI-01323,53,M,Coquimbo,6,53400.0,Alimentos,Tienda física,65,29.0,3.0,1,40.4,377200.0,0,Recurrente
CLI-01324,65,M,Coquimbo,8,109900.0,Alimentos,Online,11,8.0,5.0,0,,805100.0,1,Recurrente
CLI-01325,21,F,Valparaíso,8,60100.0,Deportes,App móvil,30,44.0,5.0,1,35.8,548800.0,1,Recurrente
CLI-01326,22,M,Metropolitana,4,79100.0,Electrónica,Tienda física,28,26.0,7.0,0,23.1,329900.0,1,Nuevo
CLI-01327,54,F,Metropolitana,6,94800.0,Hogar,Tienda física,59,5.0,6.0,1,23.9,638900.0,0,Recurrente
CLI-01328,25,M,Metropolitana,9,215800.0,Hogar,Online,24,33.0,8.0,0,38.6,1754300.0,1,VIP
CLI-01329,59,M,Biobío,7,132000.0,Deportes,Online,2,40.0,,0,8.5,824800.0,0,Recurrente
CLI-01330,66,F,Metropolitana,8,41700.0,Ropa,Tienda física,15,,6.0,1,8.4,469600.0,1,Recurrente
CLI-01331,45,F,Metropolitana,9,84100.0,Hogar,Tienda física,29,5.0,7.0,1,14.4,776900.0,1,Recurrente
CLI-01332,48,M,Metropolitana,5,78400.0,Electrónica,Tienda física,166,49.0,5.0,0,13.5,421500.0,1,Recurrente
CLI-01333,26,F,Coquimbo,8,90900.0,Ropa,Online,96,47.0,8.0,1,23.2,719000.0,1,Recurrente
CLI-01334,71,F,Metropolitana,9,29600.0,Alimentos,Online,10,36.0,6.0,0,21.3,259000.0,1,Recurrente
CLI-01335,68,M,Metropolitana,9,70000.0,Electrónica,Tienda física,58,13.0,4.0,1,4.3,597900.0,1,Recurrente
CLI-01336,46,M,Metropolitana,7,46700.0,Ropa,Tienda física,125,17.0,4.0,1,23.9,379200.0,1,Recurrente
CLI-01337,31,No especifica,Coquimbo,7,42700.0,Hogar,Online,1,13.0,6.0,1,41.1,383800.0,1,Recurrente
CLI-01338,57,F,Valparaíso,7,109200.0,Alimentos,Online,58,25.0,8.0,1,25.5,784100.0,1,Recurrente
CLI-01339,58,F,Metropolitana,8,151400.0,Alimentos,App móvil,28,58.0,2.0,0,20.5,1090500.0,1,Recurrente
CLI-01340,39,F,Metropolitana,6,112800.0,Electrónica,Online,52,2.0,5.0,0,38.9,550400.0,1,Recurrente
CLI-01341,28,M,Metropolitana,7,164500.0,Alimentos,App móvil,42,24.0,4.0,1,61.1,1070100.0,1,Recurrente
CLI-01342,40,M,Metropolitana,2,61000.0,Ropa,Online,188,36.0,10.0,0,24.8,168200.0,1,Nuevo
CLI-01343,18,M,Coquimbo,7,264600.0,Deportes,Tienda física,16,25.0,8.0,0,,1670800.0,0,Recurrente
CLI-01344,63,F,Biobío,9,15900.0,Hogar,Online,70,34.0,,1,11.7,280400.0,1,Recurrente
CLI-01345,54,F,Valparaíso,3,176600.0,Electrónica,App móvil,13,12.0,5.0,1,33.3,593200.0,1,Recurrente
CLI-01346,38,F,Araucanía,6,75800.0,Deportes,Online,26,19.0,9.0,1,15.6,548200.0,1,Recurrente
CLI-01347,43,M,Metropolitana,9,76600.0,Deportes,Online,167,50.0,5.0,0,36.5,695700.0,1,Recurrente
CLI-01348,63,M,Biobío,4,18800.0,Electrónica,Online,66,42.0,10.0,0,8.7,123300.0,1,Nuevo
CLI-01349,53,F,Araucanía,7,65700.0,Ropa,App móvil,18,30.0,6.0,0,24.1,497000.0,1,Recurrente
CLI-01350,71,F,Metropolitana,8,47100.0,Hogar,App móvil,44,37.0,3.0,1,8.9,491100.0,1,Recurrente
CLI-01351,40,F,Biobío,9,30700.0,Electrónica,Online,3,43.0,8.0,0,15.3,315200.0,1,Recurrente
CLI-01352,18,M,Metropolitana,10,91000.0,Deportes,Online,14,1.0,8.0,1,14.9,923800.0,1,Recurrente
CLI-01353,71,F,Metropolitana,10,124000.0,Deportes,Tienda física,58,60.0,10.0,0,11.7,1212500.0,1,Recurrente
CLI-01354,68,M,Metropolitana,3,61400.0,Electrónica,App móvil,38,3.0,9.0,1,40.6,283600.0,1,Nuevo
CLI-01355,57,No especifica,Metropolitana,5,48200.0,Deportes,Tienda física,29,49.0,7.0,1,8.8,394800.0,1,Recurrente
CLI-01356,32,M,Biobío,7,76900.0,Electrónica,App móvil,53,26.0,8.0,0,16.6,513200.0,1,Recurrente
CLI-01357,38,F,Coquimbo,10,50500.0,Electrónica,Online,23,15.0,,0,10.3,531800.0,1,Recurrente
CLI-01358,64,M,Valparaíso,7,101700.0,Hogar,Online,2,46.0,7.0,0,6.3,681800.0,1,Recurrente
CLI-01359,26,No especifica,Araucanía,7,49700.0,Electrónica,Online,27,56.0,6.0,1,53.5,482300.0,1,Recurrente
CLI-01360,70,F,Araucanía,8,114700.0,Deportes,Tienda física,105,47.0,5.0,1,25.5,940100.0,1,Recurrente
CLI-01361,26,M,Metropolitana,6,22200.0,Alimentos,Tienda física,88,48.0,6.0,1,31.5,263300.0,0,Recurrente
CLI-01362,27,M,Valparaíso,7,69800.0,Hogar,Online,24,28.0,9.0,1,48.0,522800.0,1,Recurrente
CLI-01363,69,M,Metropolitana,2,34000.0,Deportes,Online,2,4.0,6.0,1,28.9,199200.0,1,Nuevo
CLI-01364,70,M,Biobío,11,62400.0,Deportes,Tienda física,46,,6.0,1,54.8,715200.0,1,Recurrente
CLI-01365,43,No especifica,Coquimbo,9,59000.0,Hogar,Online,61,24.0,9.0,0,56.3,580100.0,1,Recurrente
CLI-01366,58,M,Metropolitana,11,181500.0,Hogar,Online,16,57.0,2.0,1,57.3,1891900.0,1,VIP
CLI-01367,52,F,Biobío,12,52900.0,Deportes,App móvil,30,40.0,,1,46.3,743700.0,1,Recurrente
CLI-01368,69,F,Valparaíso,7,63000.0,Alimentos,Online,217,6.0,9.0,1,30.5,529100.0,1,Recurrente
CLI-01369,42,F,Valparaíso,8,118600.0,Ropa,Online,39,16.0,,0,29.8,883300.0,1,Recurrente
CLI-01370,43,M,Metropolitana,7,28700.0,Deportes,Tienda física,20,32.0,5.0,1,13.9,318900.0,1,Recurrente
CLI-01371,28,M,Metropolitana,8,26400.0,Hogar,App móvil,45,30.0,7.0,1,5.9,355300.0,1,Recurrente
CLI-01372,55,F,Metropolitana,3,38500.0,Electrónica,Tienda física,9,35.0,8.0,1,,246700.0,1,Nuevo
CLI-01373,19,No especifica,Metropolitana,6,17000.0,Electrónica,Online,10,8.0,7.0,1,13.6,138000.0,1,Recurrente
CLI-01374,24,M,Metropolitana,6,40600.0,Hogar,App móvil,117,5.0,1.0,1,9.2,319300.0,1,Recurrente
CLI-01375,35,M,Valparaíso,5,87900.0,Hogar,Tienda física,13,,3.0,1,20.6,534900.0,1,Recurrente
CLI-01376,44,F,Metropolitana,6,41200.0,Ropa,Online,17,12.0,8.0,1,47.7,304900.0,1,Recurrente
CLI-01377,51,No especifica,Araucanía,8,130000.0,Hogar,Tienda física,36,25.0,6.0,1,14.9,1039400.0,1,Recurrente
CLI-01378,44,M,Valparaíso,7,56900.0,Electrónica,Tienda física,104,33.0,9.0,1,12.4,518100.0,0,Recurrente
CLI-01379,34,M,Biobío,5,79700.0,Alimentos,Tienda física,69,,8.0,0,59.6,457900.0,0,Recurrente
CLI-01380,60,F,Metropolitana,8,104000.0,Hogar,App móvil,3,24.0,8.0,0,15.5,772800.0,0,Recurrente
CLI-01381,61,M,Valparaíso,7,55900.0,Ropa,Tienda física,54,11.0,9.0,1,30.7,425100.0,1,Recurrente
CLI-01382,68,M,Coquimbo,9,99900.0,Alimentos,App móvil,32,42.0,2.0,1,20.4,890100.0,0,Recurrente
CLI-01383,71,F,Metropolitana,4,107200.0,Ropa,Tienda física,30,35.0,4.0,1,22.0,491900.0,1,Nuevo
CLI-01384,41,No especifica,Metropolitana,10,194900.0,Alimentos,Online,53,40.0,8.0,1,33.9,1821100.0,1,VIP
CLI-01385,42,M,Biobío,6,65500.0,Hogar,Tienda física,10,1.0,3.0,1,23.4,433900.0,1,Recurrente
CLI-01386,24,F,Metropolitana,8,18800.0,Electrónica,Online,180,8.0,8.0,1,39.0,250300.0,0,Recurrente
CLI-01387,69,F,Metropolitana,7,63700.0,Alimentos,Online,47,23.0,10.0,0,11.8,468500.0,0,Recurrente
CLI-01388,23,F,Metropolitana,8,16000.0,Deportes,Tienda física,21,20.0,9.0,1,23.0,224900.0,1,Recurrente
CLI-01389,70,F,Metropolitana,4,30600.0,Ropa,Tienda física,42,32.0,8.0,1,,273200.0,1,Nuevo
CLI-01390,41,F,Valparaíso,9,114000.0,Alimentos,Online,11,11.0,9.0,0,8.3,907500.0,0,Recurrente
CLI-01391,50,M,Metropolitana,9,72900.0,Ropa,Tienda física,46,7.0,,0,31.5,580000.0,1,Recurrente
CLI-01392,66,F,Araucanía,11,211400.0,Electrónica,Online,2,58.0,7.0,1,32.9,2106300.0,1,VIP
CLI-01393,46,F,Biobío,5,90000.0,Ropa,App móvil,19,30.0,7.0,1,62.0,561800.0,1,Recurrente
CLI-01394,60,F,Biobío,5,46600.0,Ropa,Online,62,59.0,6.0,0,44.6,289700.0,1,Recurrente
CLI-01395,39,F,Valparaíso,4,65000.0,Deportes,Tienda física,75,48.0,1.0,1,44.7,373800.0,0,Nuevo
CLI-01396,43,M,Araucanía,9,66700.0,Ropa,Tienda física,14,39.0,9.0,1,19.1,657400.0,1,Recurrente
CLI-01397,45,F,Metropolitana,10,35600.0,Alimentos,Tienda física,35,13.0,8.0,1,7.9,421400.0,1,Recurrente
CLI-01398,67,F,Araucanía,10,74400.0,Ropa,Online,34,42.0,8.0,0,4.2,693800.0,1,Recurrente
CLI-01399,38,M,Biobío,7,23000.0,Hogar,Tienda física,25,60.0,4.0,1,28.8,313600.0,1,Recurrente
CLI-01400,66,F,Biobío,6,117400.0,Ropa,App móvil,12,49.0,6.0,0,8.0,704800.0,1,Recurrente
CLI-01401,24,M,Valparaíso,7,71800.0,Hogar,Tienda física,55,3.0,10.0,0,16.4,450800.0,1,Recurrente
CLI-01402,34,M,Metropolitana,10,40100.0,Ropa,Tienda física,14,7.0,8.0,0,51.8,393400.0,0,Recurrente
CLI-01403,37,M,Metropolitana,3,20200.0,Ropa,Tienda física,109,43.0,8.0,1,11.9,215800.0,1,Nuevo
CLI-01404,58,M,Biobío,9,45400.0,Alimentos,Online,34,13.0,10.0,0,31.1,418700.0,1,Recurrente
CLI-01405,66,M,Metropolitana,5,63600.0,Hogar,Online,92,37.0,7.0,0,11.6,322700.0,0,Recurrente
CLI-01406,37,F,Biobío,7,87500.0,Hogar,App móvil,16,25.0,8.0,0,11.5,604600.0,1,Recurrente
CLI-01407,71,M,Metropolitana,2,138800.0,Deportes,App móvil,75,23.0,6.0,1,46.2,365200.0,1,Nuevo
CLI-01408,39,F,Metropolitana,11,76700.0,Ropa,Tienda física,6,51.0,6.0,1,16.0,884200.0,1,Recurrente
CLI-01409,45,F,Metropolitana,8,75900.0,Ropa,Tienda física,66,47.0,8.0,0,14.5,682700.0,0,Recurrente
CLI-01410,57,F,Metropolitana,5,87700.0,Alimentos,Online,23,33.0,6.0,0,33.3,389500.0,1,Recurrente
CLI-01411,66,F,Valparaíso,6,33000.0,Deportes,Online,29,5.0,7.0,1,11.1,305500.0,1,Recurrente
CLI-01412,24,M,Metropolitana,7,41700.0,Deportes,Tienda física,9,32.0,6.0,0,8.6,329600.0,1,Recurrente
CLI-01413,18,F,Coquimbo,6,70000.0,Alimentos,App móvil,1,30.0,4.0,0,7.7,431900.0,1,Recurrente
CLI-01414,49,M,Valparaíso,6,29900.0,Hogar,Tienda física,50,31.0,7.0,0,49.7,242300.0,1,Recurrente
CLI-01415,30,F,Metropolitana,6,107300.0,Electrónica,Online,40,,5.0,1,36.7,673600.0,1,Recurrente
CLI-01416,47,No especifica,Biobío,8,31200.0,Alimentos,Online,44,42.0,,1,1.4,399800.0,1,Recurrente
CLI-01417,40,M,Araucanía,7,17700.0,Hogar,Online,14,5.0,6.0,0,49.4,221900.0,1,Recurrente
CLI-01418,68,M,Biobío,7,158500.0,Deportes,Tienda física,13,23.0,8.0,0,16.5,1005500.0,1,Recurrente
CLI-01419,36,F,Metropolitana,5,43000.0,Alimentos,App móvil,80,1.0,5.0,1,54.9,283500.0,0,Recurrente
CLI-01420,49,F,Araucanía,7,120700.0,Electrónica,App móvil,65,10.0,5.0,1,6.8,803200.0,1,Recurrente
CLI-01421,47,F,Biobío,6,102400.0,Ropa,App móvil,19,50.0,6.0,1,32.3,667500.0,1,Recurrente
CLI-01422,46,M,Metropolitana,8,103500.0,Alimentos,Tienda física,46,27.0,10.0,0,25.6,792900.0,1,Recurrente
CLI-01423,66,F,Metropolitana,8,117200.0,Electrónica,Tienda física,519,54.0,6.0,1,59.9,982800.0,1,Recurrente
CLI-01424,62,M,Valparaíso,5,35400.0,Electrónica,App móvil,99,8.0,9.0,0,8.7,201700.0,1,Recurrente
CLI-01425,46,F,Metropolitana,9,170700.0,Alimentos,Tienda física,1,52.0,5.0,1,46.1,1492800.0,1,Recurrente
CLI-01426,47,No especifica,Araucanía,6,68800.0,Hogar,App móvil,76,3.0,2.0,0,12.3,352500.0,1,Recurrente
CLI-01427,33,F,Metropolitana,7,78300.0,Alimentos,Tienda física,20,19.0,9.0,0,54.7,608200.0,1,Recurrente
CLI-01428,57,F,Coquimbo,5,81500.0,Deportes,Online,58,51.0,7.0,1,24.9,527200.0,1,Recurrente
CLI-01429,36,M,Valparaíso,7,37800.0,Electrónica,Tienda física,21,2.0,7.0,1,24.8,362500.0,1,Recurrente
CLI-01430,35,F,Metropolitana,6,48500.0,Electrónica,Online,42,49.0,6.0,1,,421000.0,1,Recurrente
CLI-01431,18,F,Metropolitana,4,79400.0,Ropa,Online,47,31.0,3.0,0,15.7,304100.0,1,Nuevo
CLI-01432,31,M,Valparaíso,8,150400.0,Electrónica,Online,24,48.0,7.0,1,22.7,1180100.0,1,Recurrente
CLI-01433,68,F,Biobío,9,36500.0,Ropa,App móvil,33,53.0,9.0,1,,433400.0,1,Recurrente
CLI-01434,64,M,Biobío,3,60500.0,Electrónica,Tienda física,59,10.0,4.0,1,28.3,214600.0,1,Nuevo
CLI-01435,67,F,Metropolitana,7,70500.0,Electrónica,Online,30,53.0,10.0,1,10.4,641600.0,1,Recurrente
CLI-01436,19,F,Metropolitana,6,78300.0,Alimentos,Online,1,16.0,6.0,0,27.7,430300.0,0,Recurrente
CLI-01437,71,F,Metropolitana,7,138200.0,Alimentos,Tienda física,1,37.0,,1,7.4,979800.0,1,Recurrente
CLI-01438,45,M,Biobío,2,34300.0,Deportes,Tienda física,49,20.0,3.0,0,53.0,143300.0,1,Nuevo
CLI-01439,66,F,Metropolitana,7,77800.0,Hogar,Tienda física,85,3.0,7.0,1,9.3,616600.0,0,Recurrente
CLI-01440,67,F,Metropolitana,5,98700.0,Deportes,Tienda física,70,60.0,4.0,1,40.5,596000.0,1,Recurrente
CLI-01441,47,No especifica,Valparaíso,8,121600.0,Electrónica,Tienda física,17,35.0,2.0,1,44.8,952600.0,1,Recurrente
CLI-01442,55,M,Coquimbo,5,77400.0,Deportes,Online,29,34.0,10.0,0,40.2,415100.0,1,Recurrente
CLI-01443,68,M,Metropolitana,7,51300.0,Alimentos,Tienda física,13,21.0,8.0,0,23.2,436500.0,1,Recurrente
CLI-01444,21,F,Metropolitana,8,41100.0,Electrónica,Online,204,36.0,8.0,1,69.0,447900.0,1,Recurrente
CLI-01445,18,M,Biobío,4,67000.0,Electrónica,Online,14,32.0,3.0,0,43.7,371000.0,0,Nuevo
CLI-01446,25,F,Valparaíso,10,27200.0,Deportes,Online,25,54.0,10.0,1,,387000.0,1,Recurrente
CLI-01447,46,F,Metropolitana,6,89100.0,Ropa,Tienda física,52,18.0,7.0,1,39.6,592400.0,1,Recurrente
CLI-01448,56,F,Coquimbo,6,105500.0,Hogar,App móvil,94,34.0,9.0,0,25.0,658800.0,0,Recurrente
CLI-01449,20,F,Araucanía,11,150200.0,Deportes,Tienda física,3,56.0,1.0,0,22.2,1509000.0,1,VIP
CLI-01450,49,F,Metropolitana,7,57700.0,Deportes,Tienda física,17,38.0,6.0,1,7.1,517900.0,1,Recurrente
CLI-01451,27,M,Metropolitana,7,96800.0,Hogar,Tienda física,38,3.0,10.0,0,64.5,611300.0,1,Recurrente
CLI-01452,27,M,Valparaíso,8,129500.0,Electrónica,Online,44,53.0,7.0,1,34.1,1019800.0,1,Recurrente
CLI-01453,36,M,Biobío,4,85400.0,Electrónica,Online,4,3.0,9.0,1,7.3,413600.0,1,Nuevo
CLI-01454,63,M,Metropolitana,4,93300.0,Ropa,App móvil,50,27.0,6.0,0,27.3,410900.0,1,Nuevo
CLI-01455,51,F,Biobío,7,93400.0,Deportes,Online,34,2.0,7.0,1,27.7,724100.0,1,Recurrente
CLI-01456,50,F,Valparaíso,3,44800.0,Hogar,Tienda física,80,3.0,9.0,1,,246200.0,1,Nuevo
CLI-01457,40,F,Metropolitana,13,91800.0,Deportes,Online,12,17.0,8.0,1,6.6,1151800.0,1,Recurrente
CLI-01458,45,F,Biobío,8,59600.0,Alimentos,App móvil,10,46.0,8.0,1,37.1,586700.0,1,Recurrente
CLI-01459,49,No especifica,Coquimbo,6,166000.0,Deportes,App móvil,71,39.0,,1,36.6,1005000.0,1,Recurrente
CLI-01460,67,F,Metropolitana,6,29300.0,Deportes,Online,55,54.0,4.0,0,26.9,269800.0,1,Recurrente
CLI-01461,24,F,Metropolitana,8,147200.0,Alimentos,Tienda física,71,,5.0,1,21.2,1158500.0,0,Recurrente
CLI-01462,46,F,Metropolitana,8,73700.0,Alimentos,Online,69,38.0,7.0,0,21.6,578200.0,0,Recurrente
CLI-01463,25,M,Araucanía,8,63300.0,Hogar,Tienda física,5,40.0,9.0,1,55.6,617300.0,1,Recurrente
CLI-01464,18,M,Coquimbo,7,95300.0,Electrónica,Online,15,19.0,6.0,0,53.7,600900.0,1,Recurrente
CLI-01465,20,M,Metropolitana,4,30700.0,Ropa,Online,14,19.0,7.0,1,23.9,214600.0,1,Nuevo
CLI-01466,41,No especifica,Biobío,8,48700.0,Alimentos,Online,123,44.0,9.0,0,34.2,471100.0,1,Recurrente
CLI-01467,40,F,Valparaíso,7,43600.0,Electrónica,App móvil,31,5.0,5.0,1,,369700.0,1,Recurrente
CLI-01468,25,M,Valparaíso,5,54500.0,Hogar,App móvil,6,5.0,9.0,1,27.2,389300.0,1,Recurrente
CLI-01469,71,F,Metropolitana,9,173000.0,Deportes,Online,16,14.0,10.0,1,12.7,1491000.0,1,Recurrente
CLI-01470,64,F,Metropolitana,4,25000.0,Hogar,Tienda física,93,27.0,2.0,1,12.3,166100.0,1,Nuevo
CLI-01471,54,M,Metropolitana,6,122700.0,Hogar,Online,85,49.0,,1,24.0,760000.0,1,Recurrente
CLI-01472,20,M,Valparaíso,4,42000.0,Alimentos,Online,104,48.0,3.0,0,34.5,217300.0,1,Nuevo
CLI-01473,68,F,Metropolitana,4,67600.0,Ropa,App móvil,23,36.0,8.0,1,9.4,385800.0,1,Nuevo
CLI-01474,50,M,Coquimbo,7,86900.0,Alimentos,Online,47,57.0,5.0,1,21.1,697800.0,1,Recurrente
CLI-01475,45,M,Metropolitana,7,30000.0,Deportes,Tienda física,15,40.0,8.0,1,13.8,352100.0,1,Recurrente
CLI-01476,64,F,Metropolitana,4,39500.0,Alimentos,Tienda física,9,35.0,7.0,1,43.8,314900.0,1,Nuevo
CLI-01477,25,F,Valparaíso,8,57500.0,Deportes,Online,1,21.0,9.0,0,18.8,459900.0,0,Recurrente
CLI-01478,51,F,Biobío,5,1885048.0,Alimentos,Tienda física,12,5.0,9.0,1,25.1,342600.0,1,Recurrente
CLI-01479,52,M,Metropolitana,10,114000.0,Ropa,App móvil,42,55.0,10.0,0,39.3,1041900.0,1,Recurrente
CLI-01480,49,M,Metropolitana,6,90100.0,Electrónica,Tienda física,106,24.0,5.0,1,19.5,575300.0,1,Recurrente
CLI-01481,41,F,Coquimbo,7,27200.0,Ropa,Online,7,57.0,5.0,0,22.6,238700.0,1,Recurrente
CLI-01482,31,F,Metropolitana,4,53100.0,Alimentos,App móvil,113,39.0,,0,43.5,224000.0,1,Nuevo
CLI-01483,49,F,Metropolitana,11,67300.0,Hogar,App móvil,20,50.0,7.0,1,18.2,793100.0,1,Recurrente
CLI-01484,63,M,Araucanía,5,83100.0,Electrónica,Online,26,24.0,7.0,1,49.9,515000.0,1,Recurrente
CLI-01485,60,F,Metropolitana,6,62500.0,Hogar,Online,21,,10.0,1,21.7,549900.0,1,Recurrente
CLI-01486,33,M,Valparaíso,7,91600.0,Ropa,Online,24,43.0,9.0,0,1.8,601100.0,1,Recurrente
CLI-01487,21,M,Metropolitana,4,50300.0,Electrónica,Online,14,46.0,4.0,1,24.6,320200.0,1,Nuevo
CLI-01488,69,M,Metropolitana,12,95600.0,Alimentos,Tienda física,54,50.0,9.0,1,4.1,1134100.0,1,Recurrente
CLI-01489,54,M,Metropolitana,10,127600.0,Hogar,Online,64,13.0,5.0,0,,1085000.0,0,Recurrente
CLI-01490,71,F,Metropolitana,10,122100.0,Alimentos,Online,78,38.0,,0,45.3,1082600.0,0,Recurrente
CLI-01491,38,F,Metropolitana,6,82200.0,Deportes,Online,19,45.0,9.0,0,39.2,486600.0,1,Recurrente
CLI-01492,31,M,Metropolitana,10,70400.0,Electrónica,Tienda física,66,58.0,10.0,1,17.4,805000.0,0,Recurrente
CLI-01493,48,F,Biobío,6,97500.0,Hogar,Tienda física,46,1.0,3.0,1,20.0,588600.0,1,Recurrente
CLI-01494,65,M,Metropolitana,5,75900.0,Ropa,Tienda física,143,43.0,9.0,1,34.8,490200.0,1,Recurrente
CLI-01495,35,F,Metropolitana,11,81500.0,Ropa,Online,25,39.0,9.0,0,23.5,863100.0,1,Recurrente
CLI-01496,24,No especifica,Araucanía,9,84200.0,Ropa,Tienda física,220,10.0,4.0,0,11.0,633200.0,1,Recurrente
CLI-01497,27,M,Biobío,4,141500.0,Ropa,Online,61,2.0,6.0,1,7.6,563100.0,0,Recurrente
CLI-01498,24,F,Metropolitana,6,54000.0,Hogar,App móvil,68,16.0,8.0,1,42.8,425300.0,1,Recurrente
CLI-01499,50,M,Coquimbo,11,198300.0,Deportes,Online,2,37.0,9.0,1,25.4,1992800.0,1,VIP
CLI-01500,40,M,Metropolitana,7,59100.0,Ropa,Online,31,16.0,6.0,1,6.8,419600.0,1,Recurrente
